GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AUUDE001,AUUDE002,AUUDE003,NAME_M,AUUDM001,AUUDM002,AUUDM003
"G48029309707002","2020-2024","TX",,,"Texas","48","Limestone County","293",,,"970700","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482939707002",,,"482939707002","Block Group 2, Census Tract 9707, Limestone County, Texas",580,383,197,"Block Group 2, Census Tract 9707, Limestone County, Texas",109,94,89
"G48029309708001","2020-2024","TX",,,"Texas","48","Limestone County","293",,,"970800","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482939708001",,,"482939708001","Block Group 1, Census Tract 9708, Limestone County, Texas",691,590,101,"Block Group 1, Census Tract 9708, Limestone County, Texas",134,123,80
"G48029309708002","2020-2024","TX",,,"Texas","48","Limestone County","293",,,"970800","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482939708002",,,"482939708002","Block Group 2, Census Tract 9708, Limestone County, Texas",688,340,348,"Block Group 2, Census Tract 9708, Limestone County, Texas",150,91,120
"G48029309708003","2020-2024","TX",,,"Texas","48","Limestone County","293",,,"970800","3",,,,,,,,,,,,,,,,,,,,,,"1500000US482939708003",,,"482939708003","Block Group 3, Census Tract 9708, Limestone County, Texas",520,341,179,"Block Group 3, Census Tract 9708, Limestone County, Texas",142,123,81
"G48029509502001","2020-2024","TX",,,"Texas","48","Lipscomb County","295",,,"950200","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482959502001",,,"482959502001","Block Group 1, Census Tract 9502, Lipscomb County, Texas",807,643,164,"Block Group 1, Census Tract 9502, Lipscomb County, Texas",74,69,50
"G48029509503001","2020-2024","TX",,,"Texas","48","Lipscomb County","295",,,"950300","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482959503001",,,"482959503001","Block Group 1, Census Tract 9503, Lipscomb County, Texas",625,382,243,"Block Group 1, Census Tract 9503, Lipscomb County, Texas",65,56,47
"G48029709501001","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950100","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482979501001",,,"482979501001","Block Group 1, Census Tract 9501, Live Oak County, Texas",276,233,43,"Block Group 1, Census Tract 9501, Live Oak County, Texas",90,85,39
"G48029709501002","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950100","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482979501002",,,"482979501002","Block Group 2, Census Tract 9501, Live Oak County, Texas",303,243,60,"Block Group 2, Census Tract 9501, Live Oak County, Texas",98,91,55
"G48029709501003","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950100","3",,,,,,,,,,,,,,,,,,,,,,"1500000US482979501003",,,"482979501003","Block Group 3, Census Tract 9501, Live Oak County, Texas",444,358,86,"Block Group 3, Census Tract 9501, Live Oak County, Texas",110,91,63
"G48029709501004","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950100","4",,,,,,,,,,,,,,,,,,,,,,"1500000US482979501004",,,"482979501004","Block Group 4, Census Tract 9501, Live Oak County, Texas",509,339,170,"Block Group 4, Census Tract 9501, Live Oak County, Texas",124,102,72
"G48029709501005","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950100","5",,,,,,,,,,,,,,,,,,,,,,"1500000US482979501005",,,"482979501005","Block Group 5, Census Tract 9501, Live Oak County, Texas",201,150,51,"Block Group 5, Census Tract 9501, Live Oak County, Texas",81,61,62
"G48029709502001","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950200","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482979502001",,,"482979502001","Block Group 1, Census Tract 9502, Live Oak County, Texas",567,461,106,"Block Group 1, Census Tract 9502, Live Oak County, Texas",136,143,48
"G48029709502002","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950200","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482979502002",,,"482979502002","Block Group 2, Census Tract 9502, Live Oak County, Texas",448,420,28,"Block Group 2, Census Tract 9502, Live Oak County, Texas",102,105,28
"G48029709503001","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950300","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482979503001",,,"482979503001","Block Group 1, Census Tract 9503, Live Oak County, Texas",570,441,129,"Block Group 1, Census Tract 9503, Live Oak County, Texas",121,87,81
"G48029709503002","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950300","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482979503002",,,"482979503002","Block Group 2, Census Tract 9503, Live Oak County, Texas",725,435,290,"Block Group 2, Census Tract 9503, Live Oak County, Texas",169,140,115
"G48029709504001","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950400","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482979504001",,,"482979504001","Block Group 1, Census Tract 9504, Live Oak County, Texas",1032,750,282,"Block Group 1, Census Tract 9504, Live Oak County, Texas",228,195,125
"G48029709504002","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950400","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482979504002",,,"482979504002","Block Group 2, Census Tract 9504, Live Oak County, Texas",534,275,259,"Block Group 2, Census Tract 9504, Live Oak County, Texas",161,155,118
"G48029709504003","2020-2024","TX",,,"Texas","48","Live Oak County","297",,,"950400","3",,,,,,,,,,,,,,,,,,,,,,"1500000US482979504003",,,"482979504003","Block Group 3, Census Tract 9504, Live Oak County, Texas",387,253,134,"Block Group 3, Census Tract 9504, Live Oak County, Texas",139,115,93
"G48029909701001","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970100","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482999701001",,,"482999701001","Block Group 1, Census Tract 9701, Llano County, Texas",1085,380,705,"Block Group 1, Census Tract 9701, Llano County, Texas",171,103,145
"G48029909701002","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970100","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482999701002",,,"482999701002","Block Group 2, Census Tract 9701, Llano County, Texas",817,706,111,"Block Group 2, Census Tract 9701, Llano County, Texas",147,153,100
"G48029909701003","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970100","3",,,,,,,,,,,,,,,,,,,,,,"1500000US482999701003",,,"482999701003","Block Group 3, Census Tract 9701, Llano County, Texas",351,266,85,"Block Group 3, Census Tract 9701, Llano County, Texas",161,129,82
"G48029909702001","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970200","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482999702001",,,"482999702001","Block Group 1, Census Tract 9702, Llano County, Texas",203,171,32,"Block Group 1, Census Tract 9702, Llano County, Texas",82,65,49
"G48029909702002","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970200","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482999702002",,,"482999702002","Block Group 2, Census Tract 9702, Llano County, Texas",710,611,99,"Block Group 2, Census Tract 9702, Llano County, Texas",140,142,73
"G48029909702003","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970200","3",,,,,,,,,,,,,,,,,,,,,,"1500000US482999702003",,,"482999702003","Block Group 3, Census Tract 9702, Llano County, Texas",736,725,11,"Block Group 3, Census Tract 9702, Llano County, Texas",170,170,17
"G48029909703001","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970300","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482999703001",,,"482999703001","Block Group 1, Census Tract 9703, Llano County, Texas",1024,510,514,"Block Group 1, Census Tract 9703, Llano County, Texas",139,106,102
"G48029909703002","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970300","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482999703002",,,"482999703002","Block Group 2, Census Tract 9703, Llano County, Texas",928,618,310,"Block Group 2, Census Tract 9703, Llano County, Texas",138,124,106
"G48029909704011","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970401","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482999704011",,,"482999704011","Block Group 1, Census Tract 9704.01, Llano County, Texas",1474,913,561,"Block Group 1, Census Tract 9704.01, Llano County, Texas",160,117,129
"G48029909704021","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970402","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482999704021",,,"482999704021","Block Group 1, Census Tract 9704.02, Llano County, Texas",1382,699,683,"Block Group 1, Census Tract 9704.02, Llano County, Texas",224,150,198
"G48029909704022","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970402","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482999704022",,,"482999704022","Block Group 2, Census Tract 9704.02, Llano County, Texas",1146,781,365,"Block Group 2, Census Tract 9704.02, Llano County, Texas",208,190,182
"G48029909705011","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970501","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482999705011",,,"482999705011","Block Group 1, Census Tract 9705.01, Llano County, Texas",628,438,190,"Block Group 1, Census Tract 9705.01, Llano County, Texas",217,161,140
"G48029909705012","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970501","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482999705012",,,"482999705012","Block Group 2, Census Tract 9705.01, Llano County, Texas",673,474,199,"Block Group 2, Census Tract 9705.01, Llano County, Texas",183,141,151
"G48029909705013","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970501","3",,,,,,,,,,,,,,,,,,,,,,"1500000US482999705013",,,"482999705013","Block Group 3, Census Tract 9705.01, Llano County, Texas",874,668,206,"Block Group 3, Census Tract 9705.01, Llano County, Texas",236,154,157
"G48029909705021","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970502","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482999705021",,,"482999705021","Block Group 1, Census Tract 9705.02, Llano County, Texas",673,519,154,"Block Group 1, Census Tract 9705.02, Llano County, Texas",200,177,126
"G48029909705022","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970502","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482999705022",,,"482999705022","Block Group 2, Census Tract 9705.02, Llano County, Texas",425,228,197,"Block Group 2, Census Tract 9705.02, Llano County, Texas",190,87,153
"G48029909705023","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970502","3",,,,,,,,,,,,,,,,,,,,,,"1500000US482999705023",,,"482999705023","Block Group 3, Census Tract 9705.02, Llano County, Texas",1199,954,245,"Block Group 3, Census Tract 9705.02, Llano County, Texas",231,217,128
"G48029909706001","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970600","1",,,,,,,,,,,,,,,,,,,,,,"1500000US482999706001",,,"482999706001","Block Group 1, Census Tract 9706, Llano County, Texas",906,730,176,"Block Group 1, Census Tract 9706, Llano County, Texas",145,141,84
"G48029909706002","2020-2024","TX",,,"Texas","48","Llano County","299",,,"970600","2",,,,,,,,,,,,,,,,,,,,,,"1500000US482999706002",,,"482999706002","Block Group 2, Census Tract 9706, Llano County, Texas",554,374,180,"Block Group 2, Census Tract 9706, Llano County, Texas",156,136,92
"G48030109501001","2020-2024","TX",,,"Texas","48","Loving County","301",,,"950100","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483019501001",,,"483019501001","Block Group 1, Census Tract 9501, Loving County, Texas",33,27,6,"Block Group 1, Census Tract 9501, Loving County, Texas",29,29,5
"G48030300001001","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000100","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030001001",,,"483030001001","Block Group 1, Census Tract 1, Lubbock County, Texas",470,446,24,"Block Group 1, Census Tract 1, Lubbock County, Texas",151,140,42
"G48030300001002","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000100","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030001002",,,"483030001002","Block Group 2, Census Tract 1, Lubbock County, Texas",705,607,98,"Block Group 2, Census Tract 1, Lubbock County, Texas",131,149,74
"G48030300002011","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000201","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030002011",,,"483030002011","Block Group 1, Census Tract 2.01, Lubbock County, Texas",235,235,0,"Block Group 1, Census Tract 2.01, Lubbock County, Texas",63,63,15
"G48030300002012","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000201","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030002012",,,"483030002012","Block Group 2, Census Tract 2.01, Lubbock County, Texas",417,377,40,"Block Group 2, Census Tract 2.01, Lubbock County, Texas",100,89,46
"G48030300002021","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000202","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030002021",,,"483030002021","Block Group 1, Census Tract 2.02, Lubbock County, Texas",160,160,0,"Block Group 1, Census Tract 2.02, Lubbock County, Texas",64,64,15
"G48030300002022","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000202","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030002022",,,"483030002022","Block Group 2, Census Tract 2.02, Lubbock County, Texas",544,438,106,"Block Group 2, Census Tract 2.02, Lubbock County, Texas",85,83,56
"G48030300003011","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000301","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003011",,,"483030003011","Block Group 1, Census Tract 3.01, Lubbock County, Texas",370,235,135,"Block Group 1, Census Tract 3.01, Lubbock County, Texas",144,100,95
"G48030300003012","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000301","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003012",,,"483030003012","Block Group 2, Census Tract 3.01, Lubbock County, Texas",1039,924,115,"Block Group 2, Census Tract 3.01, Lubbock County, Texas",181,183,85
"G48030300003013","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000301","3",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003013",,,"483030003013","Block Group 3, Census Tract 3.01, Lubbock County, Texas",473,448,25,"Block Group 3, Census Tract 3.01, Lubbock County, Texas",142,141,29
"G48030300003031","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000303","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003031",,,"483030003031","Block Group 1, Census Tract 3.03, Lubbock County, Texas",1464,1297,167,"Block Group 1, Census Tract 3.03, Lubbock County, Texas",189,188,127
"G48030300003032","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000303","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003032",,,"483030003032","Block Group 2, Census Tract 3.03, Lubbock County, Texas",151,141,10,"Block Group 2, Census Tract 3.03, Lubbock County, Texas",70,75,15
"G48030300003041","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000304","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003041",,,"483030003041","Block Group 1, Census Tract 3.04, Lubbock County, Texas",295,295,0,"Block Group 1, Census Tract 3.04, Lubbock County, Texas",142,142,15
"G48030300003042","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000304","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003042",,,"483030003042","Block Group 2, Census Tract 3.04, Lubbock County, Texas",404,366,38,"Block Group 2, Census Tract 3.04, Lubbock County, Texas",127,118,61
"G48030300003043","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000304","3",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003043",,,"483030003043","Block Group 3, Census Tract 3.04, Lubbock County, Texas",492,381,111,"Block Group 3, Census Tract 3.04, Lubbock County, Texas",149,109,97
"G48030300003044","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000304","4",,,,,,,,,,,,,,,,,,,,,,"1500000US483030003044",,,"483030003044","Block Group 4, Census Tract 3.04, Lubbock County, Texas",298,273,25,"Block Group 4, Census Tract 3.04, Lubbock County, Texas",115,110,42
"G48030300004021","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000402","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004021",,,"483030004021","Block Group 1, Census Tract 4.02, Lubbock County, Texas",870,769,101,"Block Group 1, Census Tract 4.02, Lubbock County, Texas",188,182,73
"G48030300004022","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000402","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004022",,,"483030004022","Block Group 2, Census Tract 4.02, Lubbock County, Texas",609,564,45,"Block Group 2, Census Tract 4.02, Lubbock County, Texas",149,147,54
"G48030300004023","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000402","3",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004023",,,"483030004023","Block Group 3, Census Tract 4.02, Lubbock County, Texas",656,575,81,"Block Group 3, Census Tract 4.02, Lubbock County, Texas",191,176,69
"G48030300004031","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000403","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004031",,,"483030004031","Block Group 1, Census Tract 4.03, Lubbock County, Texas",577,533,44,"Block Group 1, Census Tract 4.03, Lubbock County, Texas",147,148,45
"G48030300004032","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000403","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004032",,,"483030004032","Block Group 2, Census Tract 4.03, Lubbock County, Texas",933,856,77,"Block Group 2, Census Tract 4.03, Lubbock County, Texas",512,507,73
"G48030300004033","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000403","3",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004033",,,"483030004033","Block Group 3, Census Tract 4.03, Lubbock County, Texas",403,360,43,"Block Group 3, Census Tract 4.03, Lubbock County, Texas",118,122,43
"G48030300004061","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000406","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004061",,,"483030004061","Block Group 1, Census Tract 4.06, Lubbock County, Texas",782,699,83,"Block Group 1, Census Tract 4.06, Lubbock County, Texas",71,104,80
"G48030300004071","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000407","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004071",,,"483030004071","Block Group 1, Census Tract 4.07, Lubbock County, Texas",532,480,52,"Block Group 1, Census Tract 4.07, Lubbock County, Texas",137,138,70
"G48030300004072","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000407","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004072",,,"483030004072","Block Group 2, Census Tract 4.07, Lubbock County, Texas",525,519,6,"Block Group 2, Census Tract 4.07, Lubbock County, Texas",99,99,10
"G48030300004081","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000408","1",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004081",,,"483030004081","Block Group 1, Census Tract 4.08, Lubbock County, Texas",294,294,0,"Block Group 1, Census Tract 4.08, Lubbock County, Texas",115,115,15
"G48030300004082","2020-2024","TX",,,"Texas","48","Lubbock County","303",,,"000408","2",,,,,,,,,,,,,,,,,,,,,,"1500000US483030004082",,,"483030004082","Block Group 2, Census Tract 4.08, Lubbock County, Texas",1219,1025,194,"Block Group 2, Census Tract 4.08, Lubbock County, Texas",263,194,221
